Date,aapl,msft,mmm,ibm,jpm,wmt,yhoo,gps,ge,f
2009-01-16,0.12901001454297029,-0.7778767455810554,0.03066929643011528,-0.2221232544189446,0.16758990702670112,0.00028177704415205287,0.16341812685716747,0.08657172810955932,0.18117654199367836,0.24128260799565612
2009-01-20,0.10968380046675419,0.04351019349202859,0.049168535734447884,0.03859455053051432,0.2569380006764146,0.014141461977923176,0.08922422687845688,0.04000975813030819,0.17400480748744931,0.18472466462570286
2009-01-21,0.08592299662585666,0.029288628352167816,0.05596124324413069,-1.0,0.15415285059983083,0.09342094042412984,0.06087693698804244,0.04209935936073763,0.21169648303408184,0.2665805613710224
2009-01-22,-0.23379538998874416,0.19398239260828123,0.03282295805147968,-0.5007758876891765,0.1153095208741338,0.1042418049266362,0.17774036963636952,-0.2654287223220793,0.08230058805300818,0.29360236585009114
2009-01-23,-0.3235925757239787,0.1816622651688116,0.07272973699823927,-0.35235748832934244,-0.2717978234842597,0.10691026059283547,0.0400291541995749,-0.05225211246241912,0.22501027325132641,0.37365830978921233
