Date,aapl,msft,mmm,ibm,jpm,wmt,yhoo,gps,ge,f
2009-01-16,-0.01259295009295014,0.024428389823472285,0.022657446035881046,0.009510207976997975,-0.06244878110701879,0.004089524824554935,-0.0017226528854435985,0.020168612068653946,0.013798128993334435,-0.017933655839668106
2009-01-20,-0.05016428461517586,-0.062405107291422235,-0.0443107098092107,-0.03462092791987759,-0.20727434367488307,-0.019394796666283298,-0.050043140638481476,-0.048600452708375874,-0.07378223110497684,-0.027399257088571494
2009-01-21,0.05920796211818735,0.04870180803701496,0.005934761133005395,0.11515008569717677,0.250967161408737,-0.028085473059899946,0.05267938237965497,0.013852865583225071,0.007733350363734459,-0.018780749989663725
2009-01-22,0.06676293297345937,-0.11713148480683644,-0.0033183622597890983,-0.014766994337691242,0.02076925084729453,-0.005494531656587309,-0.026747195858498718,0.025619102548867678,0.034535901321058216,-0.0717679156439941
2009-01-23,0.0,0.005260136793985959,-0.021457734764857017,-0.006439498625850804,0.05108229195402636,-0.010640419277716529,0.0035460992907803135,-0.00083270142849734,-0.10756679243181544,-0.07216459747157222
